age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income>50K
40,0,7,9,0,1,2,0,1,0,0,33,0,0
12,0,11,8,0,1,2,0,1,0,0,34,0,0
7,0,14,12,2,1,3,0,1,0,0,34,0,0
18,0,26,11,0,4,2,0,1,0,0,59,0,1
27,0,14,12,0,4,2,4,1,0,39,39,0,1
44,1,2,8,0,1,2,0,1,0,0,19,0,0
27,4,14,9,0,12,2,0,1,0,0,39,0,0
44,2,4,8,0,1,0,0,0,0,0,39,0,0
26,0,1,8,0,1,2,0,1,0,0,84,0,0
16,4,29,9,1,12,3,0,1,0,28,39,0,0
15,0,28,9,0,0,2,0,1,0,0,39,20,1
9,0,8,8,2,9,3,0,1,0,0,35,12,0
9,0,14,7,0,2,2,4,1,3,0,39,0,0
25,2,1,11,0,9,2,0,1,0,39,49,0,1
10,0,8,9,2,2,3,0,1,0,0,39,0,0
29,4,20,12,0,4,2,4,1,7,0,64,0,1
19,0,10,8,0,1,2,0,1,0,0,44,0,1
5,0,12,4,2,2,4,0,1,0,0,39,0,0
23,3,11,8,0,0,2,0,1,0,0,39,0,1
6,0,18,12,2,4,1,0,1,0,0,44,0,0
50,1,14,12,0,1,2,0,1,2,0,39,5,0
16,3,14,9,1,8,5,0,1,0,0,39,20,0
23,0,11,5,0,1,2,0,1,0,0,39,0,0
25,2,15,9,0,9,2,0,1,0,0,49,0,0
10,8,5,8,2,14,3,0,1,0,0,39,2,0
15,0,21,9,1,8,5,0,0,0,0,39,0,0
11,0,9,6,2,2,1,3,1,0,0,39,0,0
18,0,12,12,0,4,2,0,1,0,0,44,0,1
27,5,7,13,0,4,2,0,1,0,0,49,0,1
40,0,11,8,2,8,1,0,0,0,0,34,0,0
18,0,13,8,0,6,0,4,0,0,33,39,0,0
7,0,8,8,2,6,3,0,1,0,0,39,0,0
13,0,28,8,2,8,5,0,0,0,0,39,0,0
18,0,6,11,2,0,5,0,0,0,0,39,0,0
21,0,33,12,2,8,3,4,0,0,0,39,0,0
26,0,3,11,0,3,2,0,1,0,0,44,0,1
35,4,10,8,3,8,5,0,0,0,0,39,3,0
18,0,17,8,1,8,5,4,0,0,0,39,0,0
44,1,1,4,0,10,2,0,1,0,0,69,0,0
25,0,14,8,2,1,5,0,1,0,0,39,20,0
11,4,31,12,0,5,2,4,1,0,0,39,0,0
30,0,16,9,2,7,3,0,0,2,0,39,0,0
6,0,10,8,1,2,1,0,0,0,0,34,0,0
1,8,14,5,2,14,1,0,1,0,0,39,0,0
2,0,5,6,2,2,1,0,1,0,0,14,0,0
30,1,8,8,0,4,2,0,1,0,0,39,0,1
24,0,11,12,2,5,3,0,1,0,0,29,0,0
8,0,5,12,2,0,3,0,1,0,0,39,0,0
12,1,10,9,2,5,1,0,1,0,0,29,0,0
51,8,22,9,0,14,2,0,1,0,0,14,0,1
37,1,17,8,0,9,2,0,1,0,0,98,0,0
9,0,5,9,2,5,3,0,0,0,0,64,0,0
2,0,15,8,2,2,1,0,0,0,0,19,0,0
48,4,13,9,0,12,2,0,1,0,0,34,0,0
29,0,19,12,2,2,3,4,0,0,0,43,0,1
16,0,15,6,1,10,1,4,1,0,0,44,0,0
14,0,21,8,2,8,3,0,0,0,0,29,0,0
19,0,11,8,0,8,2,0,1,0,0,44,0,0
30,8,10,9,1,14,3,0,1,0,0,39,0,0
3,0,18,8,2,3,4,0,0,0,0,27,20,0
15,0,23,12,2,0,3,0,0,10,0,39,0,1
23,0,20,9,0,3,2,0,1,0,0,59,0,0
17,0,11,12,2,4,3,0,0,0,0,39,0,0
9,0,11,8,2,6,4,0,1,0,0,44,0,0
39,0,8,8,1,2,4,0,0,0,0,39,33,0
7,0,13,8,2,10,1,0,1,0,0,39,0,0
29,1,9,9,0,3,2,0,1,0,0,64,0,0
26,0,16,9,0,7,0,4,0,0,0,47,0,1
49,0,2,5,1,2,3,4,1,0,0,63,0,0
21,5,10,12,0,5,2,0,1,0,0,39,0,1
12,0,12,8,0,7,2,0,1,0,0,49,3,0
32,0,7,3,0,11,0,4,0,0,0,14,0,0
27,4,22,13,1,5,3,0,0,0,0,64,0,0
28,0,9,8,2,8,4,0,0,0,0,39,0,0
42,4,13,13,0,5,2,4,1,7,0,44,0,1
54,1,24,12,4,5,3,0,0,0,0,29,0,0
12,4,16,13,2,5,3,0,1,0,0,54,0,0
30,4,20,14,3,5,3,4,1,4,0,39,0,0
17,0,10,9,1,2,5,0,0,0,0,54,0,0
19,4,5,12,0,12,2,0,1,0,0,49,0,0
2,0,12,6,2,5,1,0,1,0,0,39,0,0
13,0,17,5,1,2,3,0,0,0,0,29,0,0
13,0,7,8,2,7,5,4,0,0,0,39,0,0
43,0,5,8,0,9,2,0,1,0,0,39,0,1
13,0,1,8,0,9,2,0,1,0,0,39,0,0
6,0,12,6,1,3,4,0,0,0,0,24,0,0
18,0,3,8,0,4,2,0,1,0,0,44,0,0
14,0,1,8,0,8,0,0,0,0,0,39,0,0
38,5,9,9,0,5,2,0,1,0,38,39,0,1
22,0,15,6,1,10,5,0,1,0,0,54,0,0
28,0,11,8,0,3,2,0,1,0,0,59,0,1
14,0,3,8,2,9,1,0,1,0,0,59,0,0
12,0,1,8,0,8,0,0,0,0,0,14,0,0
44,8,9,9,4,14,5,4,0,0,0,53,0,0
41,3,16,8,0,10,2,0,1,0,0,39,0,0
22,0,16,8,2,8,3,0,1,0,0,59,0,0
27,0,21,3,1,2,5,4,0,0,0,39,0,0
6,8,9,6,0,14,0,0,0,0,0,19,0,0
18,0,5,15,2,4,3,0,0,0,0,39,0,0
30,0,14,9,1,4,3,0,1,0,0,49,0,0
28,0,1,8,1,2,5,0,0,0,0,39,0,0
7,0,10,9,2,4,1,0,1,0,0,39,0,0
34,4,10,13,2,5,3,0,0,0,0,49,0,1
56,0,5,3,0,2,2,0,1,0,0,19,0,0
4,8,2,10,2,14,3,0,0,0,0,39,0,0
8,0,15,8,2,9,1,0,1,0,0,39,0,0
19,0,6,8,2,2,3,0,1,0,0,39,41,0
46,8,6,4,0,14,2,0,1,0,0,20,0,0
59,1,7,9,0,4,2,0,1,0,42,34,0,0
5,8,14,9,2,14,1,0,0,0,0,14,0,0
44,1,12,8,0,1,2,0,1,0,0,29,0,0
2,0,21,8,2,7,4,0,1,2,0,24,0,0
3,0,22,8,2,3,4,4,0,0,0,14,0,0
15,2,7,9,1,4,3,0,0,0,0,39,0,0
20,1,6,12,1,3,5,1,0,0,0,7,10,0
8,0,2,12,2,2,3,0,0,0,0,31,0,0
46,0,5,8,1,7,5,0,1,0,34,39,0,0
9,0,17,8,0,8,2,4,1,3,0,39,0,0
12,0,6,12,0,3,2,0,1,0,0,49,0,1
40,0,17,9,0,5,2,0,1,0,0,44,0,0
22,0,18,10,4,7,3,0,1,0,0,39,0,0
16,0,22,13,0,5,2,0,1,0,36,59,41,1
25,0,3,7,0,1,2,0,1,0,0,39,0,0
17,0,24,1,5,9,5,0,1,0,0,39,20,0
22,0,13,8,2,3,5,0,0,0,0,29,0,0
28,0,15,8,2,6,1,0,0,0,0,19,0,0
4,0,13,9,2,3,1,0,0,0,0,29,0,0
56,2,9,14,0,5,2,0,1,20,0,47,0,1
56,0,4,9,0,1,2,0,1,2,0,39,0,0
21,0,6,14,0,2,0,0,0,0,0,59,0,1
38,0,23,9,0,8,2,0,1,0,0,39,0,1
32,0,8,8,0,0,2,0,1,0,0,39,0,0
24,0,2,9,1,3,3,0,0,0,0,19,0,0
20,2,22,10,1,4,3,0,0,0,0,39,41,0
44,8,2,3,0,14,2,0,1,0,0,39,0,0
19,0,27,8,0,1,2,4,1,0,0,39,0,0
25,0,4,12,0,5,2,1,1,0,0,59,11,1
36,0,8,9,0,5,2,4,1,0,0,55,0,1
21,0,5,8,1,3,5,0,1,0,0,74,0,0
6,0,24,8,0,8,0,0,0,0,0,29,0,0
43,0,8,9,2,8,5,0,0,0,0,39,33,0
18,0,18,9,2,0,5,4,0,0,0,39,0,0
26,1,2,12,1,5,5,0,0,0,0,29,0,0
5,0,2,8,2,2,3,0,0,0,0,39,0,0
6,8,8,11,2,14,1,0,0,0,0,4,0,0
24,0,6,6,0,1,2,0,1,0,0,44,20,0
16,0,12,12,2,8,3,0,0,0,0,39,0,0
16,0,14,12,2,7,3,0,1,0,0,39,0,0
30,0,12,8,0,6,2,0,1,0,0,34,16,0
5,0,26,9,2,4,1,0,0,0,0,19,0,0
14,0,7,8,2,2,3,0,1,0,0,39,41,0
31,1,8,9,1,2,3,0,1,0,0,29,0,0
37,0,1,9,0,1,2,0,1,0,0,46,0,1
15,0,9,12,0,3,2,0,1,7,0,54,0,1
23,0,11,11,2,8,3,0,1,0,0,19,0,0
34,0,4,8,0,2,0,1,0,0,0,29,0,0
5,0,9,9,2,2,3,0,1,0,0,34,0,0
1,8,25,5,2,14,1,0,0,0,0,19,0,0
57,8,8,12,4,14,5,0,0,0,0,6,0,0
23,0,6,13,0,3,2,0,1,0,39,54,0,1
5,8,13,8,5,14,1,0,0,0,0,39,0,0
4,0,13,9,2,10,1,0,1,0,0,22,0,0
17,0,10,8,2,10,3,0,1,0,0,59,0,0
58,1,10,11,0,4,2,0,1,0,0,29,0,1
9,0,10,9,1,1,3,0,1,0,0,39,0,0
35,8,13,8,0,14,0,0,0,0,0,2,0,1
15,0,7,8,2,6,1,0,1,0,0,49,0,0
11,0,20,9,2,8,3,0,0,0,0,59,5,0
15,0,7,6,0,9,2,0,1,0,0,54,0,1
32,0,6,13,1,5,5,0,0,0,0,39,0,0
57,0,1,8,4,3,3,0,0,0,0,2,0,0
18,0,8,13,0,5,0,0,0,7,0,31,41,1
14,0,18,8,0,5,2,0,1,0,0,49,0,0
37,1,10,12,0,4,2,0,1,0,0,39,30,1
21,3,23,8,0,8,0,0,0,0,0,39,0,1
3,0,7,9,2,8,1,0,0,0,34,24,0,0
37,0,14,7,0,10,2,0,1,5,0,44,0,0
43,2,10,14,1,5,3,0,1,13,0,39,0,1
23,0,9,12,1,8,5,0,0,0,0,39,0,0
7,0,14,12,2,8,1,4,0,0,0,37,0,0
10,0,10,12,2,8,3,0,1,0,44,42,0,0
40,1,14,9,0,2,2,0,1,0,0,39,0,0
74,0,22,9,2,8,1,0,0,0,38,11,0,0
19,0,8,8,0,10,0,0,0,0,38,27,0,1
7,0,1,8,0,1,2,0,1,0,0,39,0,0
36,0,8,4,1,10,3,0,1,0,0,39,0,0
27,3,39,8,0,1,2,4,1,0,0,39,0,1
25,0,18,8,3,2,5,0,0,0,0,14,0,0
23,0,12,9,2,3,3,0,1,0,0,39,0,0
40,4,12,13,0,5,2,0,1,0,0,49,0,1
15,0,11,9,1,4,3,0,0,0,0,49,0,0
53,0,6,12,0,10,2,0,1,0,0,24,41,0
21,0,2,9,0,1,2,0,1,0,0,44,0,0
10,2,25,9,0,4,2,0,1,0,0,59,0,1
30,1,24,12,0,3,2,0,1,0,0,59,0,1
4,0,14,5,2,3,3,0,0,0,0,29,20,0
35,0,6,12,0,2,2,0,1,0,0,39,0,1
47,8,11,9,0,14,2,0,1,0,0,29,0,1
26,0,13,9,0,3,2,0,1,5,0,39,0,1
13,0,12,8,0,2,0,0,0,0,38,34,0,1
46,0,11,7,2,1,5,0,1,0,0,39,0,0
19,1,2,12,0,3,2,0,1,0,0,39,0,0
36,4,13,8,0,10,2,0,1,0,0,39,3,1
48,1,11,1,0,1,2,0,1,0,0,39,20,0
12,0,12,10,2,0,1,0,1,0,0,54,0,0
55,0,8,12,0,5,2,4,1,9,0,49,0,1
17,4,2,8,0,12,2,0,1,0,0,55,0,0
20,0,14,3,0,6,2,0,1,0,0,39,36,0
51,1,14,13,1,3,3,3,1,0,0,39,0,0
10,0,8,6,0,10,2,0,1,0,0,34,0,0
25,0,15,9,0,4,2,0,1,0,0,64,0,1
19,0,10,8,0,10,2,0,1,0,0,49,0,0
47,1,21,1,0,2,2,0,1,0,0,24,0,0
11,0,5,8,0,2,2,0,1,0,0,39,36,0
25,0,7,6,2,7,3,4,1,0,0,39,0,0
14,0,10,9,2,8,5,0,0,0,0,43,0,0
11,0,17,5,2,6,5,0,1,0,0,39,20,0
39,0,21,9,1,3,3,0,1,0,0,64,0,1
9,0,8,12,2,5,1,0,1,0,0,39,0,0
17,0,11,8,2,7,3,0,1,0,0,39,0,0
19,0,12,10,0,0,2,0,1,0,0,39,0,0
23,0,7,9,0,10,2,0,1,0,0,42,0,1
16,2,13,9,0,3,2,0,1,0,0,98,0,1
34,0,12,15,2,4,3,0,1,13,0,49,0,1
23,0,11,8,0,7,2,0,1,0,0,39,0,0
23,0,14,9,1,1,5,4,1,0,0,23,0,0
30,4,9,8,0,12,2,0,1,5,0,49,0,0
37,0,6,8,0,12,2,0,1,0,0,39,0,0
52,0,7,14,4,5,5,0,1,0,0,59,0,1
29,0,17,9,1,8,3,0,1,0,0,49,0,0
26,0,10,15,0,5,2,1,1,0,0,39,10,1
51,2,17,12,0,3,2,0,1,0,0,49,0,1
58,0,20,5,0,12,2,0,1,0,28,39,0,0
4,4,15,9,2,8,1,0,0,0,0,19,0,0
36,4,14,13,0,5,2,0,1,0,0,39,0,1
5,4,13,6,2,2,1,4,1,0,0,24,0,0
17,0,6,3,2,6,3,0,1,0,0,39,0,0
16,0,24,5,1,7,3,0,0,0,0,39,20,0
27,0,1,9,0,3,2,0,1,0,0,34,0,0
51,0,14,8,1,8,3,0,0,0,0,14,0,0
23,0,11,5,0,1,2,0,1,0,0,39,0,0
12,5,6,13,0,5,2,0,1,0,0,39,41,0
11,0,9,8,2,7,1,0,1,0,0,39,0,0
14,0,20,3,2,2,3,0,0,0,0,29,24,0
28,0,7,10,0,0,2,0,1,0,0,39,0,1
7,0,12,10,2,1,3,0,1,0,0,39,0,0
1,8,11,6,2,14,1,0,1,0,0,9,0,0
26,0,7,8,1,9,3,0,1,0,0,49,0,0
23,1,18,2,0,9,2,0,1,0,0,49,20,0
28,0,19,12,1,3,3,0,1,0,0,39,0,1
36,4,16,13,2,5,3,0,0,0,0,49,0,0
1,0,1,6,2,2,1,0,1,0,0,39,0,0
28,1,1,8,1,1,3,0,1,0,0,44,0,0
7,1,4,12,2,4,3,0,0,0,0,39,0,0
36,3,25,12,0,8,2,0,1,0,0,39,0,1
42,0,1,8,0,3,2,0,1,0,0,39,0,0
15,0,18,10,0,0,0,0,0,0,0,37,0,1
10,0,2,9,1,4,3,0,1,0,0,39,0,0
17,2,8,8,0,9,2,0,1,2,0,69,0,0
5,0,3,5,2,7,1,0,1,0,0,39,0,0
32,0,24,9,1,3,3,0,1,0,0,39,0,1
5,0,21,8,2,2,1,4,1,0,0,35,0,0
5,0,21,9,2,3,3,0,0,0,0,49,0,0
25,2,10,14,2,5,3,0,0,0,0,59,0,1
38,0,11,12,0,4,2,0,1,0,0,59,0,1
22,0,24,11,2,3,3,0,0,0,0,44,0,0
21,0,12,8,0,8,2,0,1,0,0,41,0,0
48,0,13,12,1,8,3,0,0,0,0,39,0,0
40,0,9,9,0,4,0,0,0,0,0,49,0,0
25,0,10,8,0,1,2,0,1,0,0,39,0,1
26,0,13,9,0,3,2,0,1,0,0,59,0,1
37,5,6,9,0,4,2,0,1,0,0,39,0,1
21,0,19,8,1,1,5,0,1,0,0,37,0,0
44,3,7,8,4,8,3,0,1,0,0,39,0,0
19,0,9,8,0,7,2,0,1,0,0,44,0,1
54,0,18,9,0,3,2,0,1,20,0,64,0,1
28,0,8,15,0,5,2,0,1,0,0,49,0,1
34,0,12,3,0,1,2,0,1,0,0,39,0,0
42,0,11,8,1,8,3,0,0,0,0,39,4,0
30,0,11,8,1,8,3,0,1,0,0,39,3,0
13,0,29,7,0,7,4,0,1,0,0,39,0,0
10,0,17,12,2,4,3,0,1,0,0,59,0,0
17,4,24,9,3,2,1,4,0,0,0,34,0,0
26,0,22,12,0,4,2,0,1,0,38,49,0,1
8,0,12,8,2,1,5,0,1,0,0,44,0,0
1,0,6,6,2,3,1,0,0,0,0,7,0,0
19,0,16,11,0,1,2,0,1,0,0,59,0,0
21,3,1,8,2,8,3,0,1,0,0,39,0,1
43,0,10,11,0,4,2,0,1,0,0,39,0,1
11,0,20,4,2,6,3,0,1,0,0,9,0,0
22,3,13,13,2,4,3,0,0,0,0,54,4,0
31,1,11,9,0,1,2,0,1,0,0,39,0,0
26,0,16,4,2,9,3,0,1,0,0,39,3,0
24,3,8,12,1,5,3,4,0,0,34,39,0,0
5,0,0,9,2,2,1,0,0,0,0,39,0,0
20,1,8,12,2,3,3,0,1,0,0,49,0,0
30,0,8,6,4,7,4,0,1,0,0,19,0,0
49,8,1,8,2,14,3,4,1,2,0,39,0,0
15,0,9,8,0,8,2,0,1,0,0,39,0,0
13,0,7,8,1,7,3,0,1,0,0,49,0,0
34,1,4,5,0,4,2,0,1,0,0,59,0,0
30,0,12,12,1,3,4,4,1,0,0,39,0,0
15,0,11,8,1,8,3,0,0,0,0,39,0,0
20,0,10,13,2,5,3,0,0,0,28,39,0,0
50,8,14,11,4,14,5,0,0,0,0,2,0,0
43,3,11,8,0,8,2,0,1,0,0,39,0,1
14,0,13,12,1,3,3,0,1,27,0,39,0,1
11,0,29,9,2,7,3,0,1,0,0,39,0,0
28,0,17,9,1,6,4,4,1,0,0,39,0,0
18,0,8,8,3,1,1,4,1,0,0,39,0,0
42,1,12,9,0,5,2,0,1,0,0,44,0,0
20,0,13,9,0,8,2,0,1,0,0,39,0,1
13,8,9,8,2,14,3,0,1,0,0,31,41,0
26,5,17,8,1,12,5,0,0,0,0,39,0,0
8,0,10,9,2,3,3,1,1,0,0,63,41,0
9,0,2,9,0,4,2,0,1,0,0,39,0,1
2,0,10,9,2,3,1,4,1,0,0,19,0,0
39,0,6,2,2,10,3,4,1,0,0,39,0,0
39,0,6,6,0,7,2,4,1,5,0,47,0,0
15,0,11,11,0,1,2,4,1,0,0,39,0,0
17,0,6,8,2,7,5,1,1,0,0,39,15,0
49,4,24,8,4,4,5,0,0,0,0,39,0,0
2,0,12,8,2,3,1,0,1,0,0,34,0,0
7,5,1,12,0,5,2,0,1,0,0,59,0,0
6,0,9,8,0,6,2,0,1,0,0,49,0,0
45,4,12,8,0,10,2,0,1,0,0,14,0,0
24,0,1,10,0,1,2,0,1,0,0,39,0,0
35,0,22,9,2,4,5,4,0,0,0,39,0,0
9,0,6,8,2,2,1,4,1,0,0,39,0,0
47,4,7,12,4,8,5,1,0,0,0,34,15,0
1,0,5,6,2,3,3,0,0,0,0,19,0,0
38,1,4,13,1,0,3,0,0,0,0,19,0,0
29,4,20,11,1,4,5,0,1,0,0,46,0,0
12,5,20,8,2,5,3,4,0,0,0,39,0,0
8,0,4,9,2,7,3,0,1,0,0,39,0,0
54,0,19,12,4,3,3,0,1,0,0,29,0,0
30,0,18,15,0,3,2,0,1,0,0,39,0,1
35,4,10,4,4,2,3,0,0,0,0,44,12,0
42,0,32,8,1,4,3,0,0,0,0,39,0,0
55,8,5,8,0,14,0,0,0,1,0,17,0,0
10,0,2,12,2,5,3,0,1,0,0,36,0,0
22,0,6,9,0,1,2,0,1,3,0,39,0,1
24,0,6,5,0,7,2,0,1,0,0,39,41,0
29,0,9,8,0,1,2,0,1,0,0,49,0,0
27,0,9,9,0,5,2,0,1,0,0,39,0,1
39,1,8,12,0,4,2,0,1,0,0,49,0,0
22,0,10,6,4,1,5,0,1,0,0,39,0,0
10,8,10,8,2,14,3,0,0,0,0,39,0,0
3,0,8,8,0,3,2,0,1,3,0,39,0,0
50,0,5,12,1,4,3,0,0,0,0,39,0,0
18,0,12,12,2,3,3,0,0,0,0,49,0,0
19,0,35,6,3,10,3,4,1,0,0,39,0,0
31,8,20,8,1,14,5,0,0,0,0,39,0,0
18,0,6,12,0,0,2,0,1,0,0,47,0,1
39,0,1,9,0,2,2,0,1,0,39,34,0,1
27,3,7,10,1,6,5,4,1,0,34,39,0,0
50,0,8,8,4,1,3,0,1,0,0,39,0,0
26,0,39,12,0,5,2,0,1,0,0,44,0,1
39,2,7,12,0,4,2,0,1,0,48,49,0,1
27,0,10,12,0,5,2,0,1,5,0,39,0,1
17,0,2,5,2,2,5,0,1,0,0,39,0,0
2,0,21,8,2,3,1,0,0,0,0,39,41,0
34,0,12,9,1,4,3,0,0,0,0,39,0,0
22,0,20,8,1,6,3,0,1,0,0,39,0,0
30,0,13,8,0,1,2,0,1,0,0,45,0,0
22,0,38,12,0,8,2,0,1,0,0,44,0,1
29,1,6,10,0,4,2,0,1,0,0,34,0,0
14,0,7,5,0,1,2,0,1,0,0,44,0,0
40,0,16,13,0,4,2,0,1,0,0,49,0,1
13,0,7,9,0,7,2,3,1,0,48,39,3,1
18,0,17,8,1,4,5,0,0,0,0,49,0,0
42,4,1,9,4,8,4,0,0,0,0,24,0,0
31,4,6,12,0,8,0,0,0,7,0,39,0,1
46,0,13,12,0,3,2,0,1,0,0,39,0,0
8,0,11,8,2,6,1,4,0,0,0,39,0,0
33,0,13,8,1,0,5,0,1,0,0,39,0,0
24,3,11,8,0,8,2,0,1,7,0,49,0,1
1,0,16,6,2,2,1,0,1,0,0,13,15,0
20,0,18,9,0,1,2,0,1,0,0,44,0,0
57,0,11,8,4,3,3,0,0,0,0,6,0,0
10,5,4,12,2,8,3,0,0,0,0,19,0,0
47,0,5,9,0,4,2,0,1,0,0,9,0,0
5,4,15,8,2,2,3,0,0,0,0,21,0,0
33,1,16,6,4,1,5,0,0,0,0,39,41,0
4,0,23,8,2,3,5,0,1,0,0,44,0,0
24,0,20,8,0,7,2,0,1,0,0,39,0,0
20,0,2,9,2,1,3,0,1,0,0,49,0,0
39,3,17,8,4,8,5,0,0,0,0,39,0,0
23,0,4,12,0,3,2,0,1,0,0,44,0,1
24,0,6,8,1,1,3,0,1,0,0,39,0,0
2,0,9,5,2,3,1,0,1,0,0,39,0,0
26,0,11,8,0,6,2,0,1,0,0,59,0,0
33,0,9,9,1,8,5,4,0,0,0,39,0,0
10,0,10,9,2,3,4,1,0,0,0,34,15,0
2,0,11,9,2,7,1,0,0,0,0,22,0,0
41,0,12,11,4,8,4,0,0,0,0,39,0,0
19,1,3,8,1,7,5,0,1,0,0,39,0,0
5,0,8,5,2,1,3,0,1,0,0,49,0,0
27,0,14,6,1,9,3,0,1,0,0,79,0,0
16,0,10,12,3,0,3,4,1,0,0,39,0,0
7,0,4,9,2,3,3,0,0,0,0,29,0,0
43,0,3,8,3,8,5,0,0,0,0,39,0,0
34,0,22,12,0,5,2,0,1,0,37,35,0,1
31,4,7,8,0,10,2,0,1,0,0,19,0,1
20,0,9,8,1,7,5,0,0,0,0,39,0,0
19,5,5,12,0,5,0,1,0,0,0,39,15,1
8,0,7,8,2,12,3,3,1,0,0,39,0,0
6,0,15,8,2,6,1,0,1,0,0,39,0,0
51,1,10,12,4,3,3,0,1,0,0,29,0,0
28,4,23,9,0,1,2,0,1,0,0,39,0,0
18,0,7,5,0,10,2,0,1,0,0,79,0,0
8,0,14,9,2,3,3,0,1,0,0,39,0,0
52,8,11,8,0,14,2,0,1,0,0,7,0,1
30,4,22,12,1,1,3,0,1,0,0,39,0,0
25,0,6,8,1,6,1,0,0,2,0,39,0,0
50,0,15,8,0,2,2,0,1,0,0,33,0,0
5,0,23,8,0,3,0,0,0,0,0,37,0,0
9,0,9,6,5,3,1,1,1,0,0,34,7,0
15,0,17,1,2,10,4,3,1,0,0,39,36,0
35,5,10,13,0,4,2,0,1,0,0,39,0,1
17,0,1,15,0,5,2,0,1,0,0,44,0,1
8,0,15,12,2,5,3,0,1,0,0,19,0,0
15,3,9,11,2,8,1,4,0,0,0,39,0,0
15,0,12,12,0,3,2,0,1,0,39,44,0,1
38,0,5,8,0,7,2,0,1,0,0,39,21,0
33,1,7,8,0,4,2,0,1,0,0,34,0,0
43,0,10,8,2,1,4,0,0,0,0,34,0,0
60,1,27,3,0,9,2,0,1,0,0,27,0,0
16,0,19,15,1,5,3,0,1,0,0,39,0,1
31,1,11,8,3,3,5,0,0,0,0,34,0,0
54,2,13,12,0,3,2,0,1,0,0,14,0,0
25,0,19,10,0,0,2,0,1,0,0,39,0,1
30,0,6,8,0,1,2,0,1,0,0,39,16,0
20,5,5,8,2,12,4,1,0,0,0,39,0,0
7,8,15,9,2,14,3,0,1,0,0,39,0,0
28,0,17,12,0,4,0,0,0,0,0,44,0,1
16,1,12,8,2,1,5,0,1,0,0,39,13,0
31,0,8,12,1,2,3,0,0,99,0,39,0,1
40,0,5,8,4,2,5,0,0,0,0,39,4,0
22,0,11,11,0,0,2,0,1,0,0,55,0,1
58,0,9,8,4,2,3,0,0,0,0,27,0,0
3,0,14,9,2,5,3,0,0,0,0,19,0,0
58,0,12,8,0,6,2,0,1,2,0,11,0,0
6,8,17,8,2,14,3,0,0,0,0,39,0,0
16,0,8,8,5,2,4,3,1,0,0,39,20,0
15,0,19,7,0,5,2,0,1,0,0,54,0,0
8,0,27,12,0,3,2,0,1,0,0,39,0,0
30,0,5,12,1,4,3,0,1,0,0,39,4,1
11,0,18,8,0,10,2,4,1,0,0,39,0,0
40,0,9,12,0,4,2,0,1,0,38,54,0,1
24,0,4,12,0,0,0,0,0,0,0,19,0,0
51,5,10,8,0,4,2,0,1,3,0,34,0,0
29,1,11,8,0,1,2,1,1,0,0,44,10,0
20,3,11,12,2,4,3,0,0,0,0,39,0,0
31,0,10,13,1,5,5,0,0,0,0,39,0,1
45,0,12,12,0,4,2,0,1,7,0,39,0,1
34,0,11,8,0,10,2,0,1,3,0,39,0,1
27,0,3,9,2,6,5,4,1,0,0,39,0,0
53,0,10,12,0,3,2,0,1,10,0,49,0,1
16,0,7,12,2,4,3,0,1,0,0,49,0,0
22,1,10,12,2,4,3,0,1,0,0,29,41,0
29,0,0,9,1,8,5,0,0,0,0,39,0,0
16,0,19,2,0,7,2,0,1,0,0,47,0,0
35,3,24,8,1,8,5,0,0,0,39,39,0,0
22,2,14,8,0,1,2,0,1,0,0,49,0,1
20,0,3,14,0,5,2,0,1,0,0,54,0,1
26,0,12,13,0,4,2,0,1,0,0,39,0,1
8,0,16,8,2,1,3,0,1,0,0,39,0,0
34,0,12,13,0,5,0,0,0,0,0,37,0,0
20,0,0,11,1,3,3,0,0,0,0,39,0,1
15,0,12,9,1,7,5,0,0,0,0,54,0,1
17,0,10,9,0,1,0,0,0,0,0,39,0,0
21,0,16,3,0,7,2,4,1,7,0,34,28,1
10,0,13,9,2,4,1,0,0,0,0,39,0,0
27,1,8,8,0,9,2,0,1,0,0,98,0,0
30,0,6,9,0,3,2,0,1,0,0,39,0,0
6,0,12,8,2,2,1,4,0,0,0,39,0,0
29,0,7,13,1,5,3,0,0,0,45,54,0,0
1,0,33,6,2,3,1,0,0,0,0,14,31,0
7,0,13,9,2,3,1,0,1,0,0,24,4,0
20,0,19,12,0,2,2,3,1,0,0,39,13,1
31,0,11,9,0,0,2,0,1,0,0,39,0,0
13,0,19,13,2,4,3,0,1,0,0,44,0,0
23,0,2,14,1,5,3,0,1,0,0,44,0,1
17,0,17,10,1,3,3,0,1,0,0,24,0,0
14,0,11,10,0,4,0,0,0,0,0,51,0,0
6,0,7,12,2,8,3,0,0,0,0,19,0,0
2,8,12,7,2,14,1,0,1,0,0,6,0,0
12,0,12,9,1,1,3,0,1,0,0,39,0,0
24,0,2,8,0,8,0,0,0,4,0,11,0,0
13,0,15,12,0,5,2,0,1,0,0,39,0,1
12,0,7,9,2,9,3,0,0,0,0,39,0,0
7,0,4,9,2,1,1,0,1,0,0,29,0,0
29,0,14,5,0,8,2,4,1,0,0,39,0,0
32,4,7,13,4,5,5,0,0,0,0,43,0,0
31,0,6,8,0,8,0,0,0,0,0,39,0,1
32,1,16,14,0,3,2,0,1,0,0,19,0,0
